timestamp,run_id,name,url,http_status,response_time_seconds,result,matched_value
2026-07-29T20-56-17Z,30490384560,"Homepage - OAI SearchBot","https://www.sunbeltrentals.co.uk",200,0.388973,FAIL,"not found"
2026-07-29T20-56-17Z,30490384560,"Homepage - GoogleBot","https://www.sunbeltrentals.co.uk",200,0.636744,PASS,"        </style><meta name=""x-sfdc-rendered-at"" content=""2026-07-23T11:47:54.641461353Z""><meta name=""x-sfdc-render-time"" content=""2462""></head>"
2026-07-29T20-56-17Z,30490384560,"Homepage - OAI GPT Bot","https://www.sunbeltrentals.co.uk",200,0.896869,PASS,"        </style><meta name=""x-sfdc-rendered-at"" content=""2026-07-23T11:47:54.641461353Z""><meta name=""x-sfdc-render-time"" content=""2462""></head>"
2026-07-29T20-56-17Z,30490384560,"Homepage - Claudebot","https://www.sunbeltrentals.co.uk",200,0.333746,PASS,"        </style><meta name=""x-sfdc-rendered-at"" content=""2026-07-23T11:47:54.641461353Z""><meta name=""x-sfdc-render-time"" content=""2462""></head>"
2026-07-29T20-56-17Z,30490384560,"Homepage - PerpelxityBot","https://www.sunbeltrentals.co.uk",200,0.643619,PASS,"        </style><meta name=""x-sfdc-rendered-at"" content=""2026-07-23T11:47:54.641461353Z""><meta name=""x-sfdc-render-time"" content=""2462""></head>"
2026-07-29T20-56-17Z,30490384560,"DepotPage - OAI SearchBot","https://www.sunbeltrentals.co.uk/depots/depot/131QH000000n1JRYAY/basildon-wrexham-road",200,0.454033,PASS,"        </style><meta name=""description"" content=""Hire plant &amp; attachments from Sunbelt Rentals Basildon - Wrexham Road (SS15 6PX). Expert advice and job-ready equipment, with nationwide delivery."" data-owner=""setSEOProperties""><meta property=""og:type"" content=""website"" data-owner=""setSEOProperties""><meta property=""og:title"" content=""Basildon - Wrexham Road"" data-owner=""setSEOProperties""><meta property=""og:description"" content=""Hire plant &amp; attachments from Sunbelt Rentals Basildon - Wrexham Road (SS15 6PX). Expert advice and job-ready equipment, with nationwide delivery."" data-owner=""setSEOProperties""><meta property=""og:image"" content=""/sfsites/c/cms/delivery/media/MCAIHVVFHUJNEMDLZUF3D3CU7ZZM"" data-owner=""setSEOProperties""><meta property=""og:site_name"" content=""Sunbelt Rentals"" data-owner=""setSEOProperties""><meta name=""twitter:card"" content=""summary_large_image"" data-owner=""setSEOProperties""><meta name=""twitter:site"" content=""@sunbeltrentaluk"" data-owner=""setSEOProperties""><meta name=""twitter:title"" content=""Basildon - Wrexham Road"" data-owner=""setSEOProperties""><meta name=""twitter:description"" content=""Hire plant &amp; attachments from Sunbelt Rentals Basildon - Wrexham Road (SS15 6PX). Expert advice and job-ready equipment, with nationwide delivery."" data-owner=""setSEOProperties""><meta name=""twitter:image"" content=""/sfsites/c/cms/delivery/media/MCAIHVVFHUJNEMDLZUF3D3CU7ZZM"" data-owner=""setSEOProperties""><link rel=""canonical"" href=""https://www.sunbeltrentals.co.uk/depots/depot/131QH000000n1JRYAY/basildon-wrexham-road"" data-owner=""setSEOProperties""><meta name=""x-sfdc-rendered-at"" content=""2026-07-23T17:17:45.791384194Z""><meta name=""x-sfdc-render-time"" content=""3222""></head>"
2026-07-29T20-56-17Z,30490384560,"DepotPage - GoogleBot","https://www.sunbeltrentals.co.uk/depots/depot/131QH000000n1JRYAY/basildon-wrexham-road",200,0.630859,PASS,"        </style><meta name=""description"" content=""Hire plant &amp; attachments from Sunbelt Rentals Basildon - Wrexham Road (SS15 6PX). Expert advice and job-ready equipment, with nationwide delivery."" data-owner=""setSEOProperties""><meta property=""og:type"" content=""website"" data-owner=""setSEOProperties""><meta property=""og:title"" content=""Basildon - Wrexham Road"" data-owner=""setSEOProperties""><meta property=""og:description"" content=""Hire plant &amp; attachments from Sunbelt Rentals Basildon - Wrexham Road (SS15 6PX). Expert advice and job-ready equipment, with nationwide delivery."" data-owner=""setSEOProperties""><meta property=""og:image"" content=""/sfsites/c/cms/delivery/media/MCAIHVVFHUJNEMDLZUF3D3CU7ZZM"" data-owner=""setSEOProperties""><meta property=""og:site_name"" content=""Sunbelt Rentals"" data-owner=""setSEOProperties""><meta name=""twitter:card"" content=""summary_large_image"" data-owner=""setSEOProperties""><meta name=""twitter:site"" content=""@sunbeltrentaluk"" data-owner=""setSEOProperties""><meta name=""twitter:title"" content=""Basildon - Wrexham Road"" data-owner=""setSEOProperties""><meta name=""twitter:description"" content=""Hire plant &amp; attachments from Sunbelt Rentals Basildon - Wrexham Road (SS15 6PX). Expert advice and job-ready equipment, with nationwide delivery."" data-owner=""setSEOProperties""><meta name=""twitter:image"" content=""/sfsites/c/cms/delivery/media/MCAIHVVFHUJNEMDLZUF3D3CU7ZZM"" data-owner=""setSEOProperties""><link rel=""canonical"" href=""https://www.sunbeltrentals.co.uk/depots/depot/131QH000000n1JRYAY/basildon-wrexham-road"" data-owner=""setSEOProperties""><meta name=""x-sfdc-rendered-at"" content=""2026-07-23T17:17:45.791384194Z""><meta name=""x-sfdc-render-time"" content=""3222""></head>"
2026-07-29T20-56-17Z,30490384560,"DepotPage - OAI GPT Bot","https://www.sunbeltrentals.co.uk/depots/depot/131QH000000n1JRYAY/basildon-wrexham-road",200,0.466088,PASS,"        </style><meta name=""description"" content=""Hire plant &amp; attachments from Sunbelt Rentals Basildon - Wrexham Road (SS15 6PX). Expert advice and job-ready equipment, with nationwide delivery."" data-owner=""setSEOProperties""><meta property=""og:type"" content=""website"" data-owner=""setSEOProperties""><meta property=""og:title"" content=""Basildon - Wrexham Road"" data-owner=""setSEOProperties""><meta property=""og:description"" content=""Hire plant &amp; attachments from Sunbelt Rentals Basildon - Wrexham Road (SS15 6PX). Expert advice and job-ready equipment, with nationwide delivery."" data-owner=""setSEOProperties""><meta property=""og:image"" content=""/sfsites/c/cms/delivery/media/MCAIHVVFHUJNEMDLZUF3D3CU7ZZM"" data-owner=""setSEOProperties""><meta property=""og:site_name"" content=""Sunbelt Rentals"" data-owner=""setSEOProperties""><meta name=""twitter:card"" content=""summary_large_image"" data-owner=""setSEOProperties""><meta name=""twitter:site"" content=""@sunbeltrentaluk"" data-owner=""setSEOProperties""><meta name=""twitter:title"" content=""Basildon - Wrexham Road"" data-owner=""setSEOProperties""><meta name=""twitter:description"" content=""Hire plant &amp; attachments from Sunbelt Rentals Basildon - Wrexham Road (SS15 6PX). Expert advice and job-ready equipment, with nationwide delivery."" data-owner=""setSEOProperties""><meta name=""twitter:image"" content=""/sfsites/c/cms/delivery/media/MCAIHVVFHUJNEMDLZUF3D3CU7ZZM"" data-owner=""setSEOProperties""><link rel=""canonical"" href=""https://www.sunbeltrentals.co.uk/depots/depot/131QH000000n1JRYAY/basildon-wrexham-road"" data-owner=""setSEOProperties""><meta name=""x-sfdc-rendered-at"" content=""2026-07-23T17:17:45.791384194Z""><meta name=""x-sfdc-render-time"" content=""3222""></head>"
2026-07-29T20-56-17Z,30490384560,"DepotPage - Claudebot","https://www.sunbeltrentals.co.uk/depots/depot/131QH000000n1JRYAY/basildon-wrexham-road",200,0.975769,PASS,"        </style><meta name=""description"" content=""Hire plant &amp; attachments from Sunbelt Rentals Basildon - Wrexham Road (SS15 6PX). Expert advice and job-ready equipment, with nationwide delivery."" data-owner=""setSEOProperties""><meta property=""og:type"" content=""website"" data-owner=""setSEOProperties""><meta property=""og:title"" content=""Basildon - Wrexham Road"" data-owner=""setSEOProperties""><meta property=""og:description"" content=""Hire plant &amp; attachments from Sunbelt Rentals Basildon - Wrexham Road (SS15 6PX). Expert advice and job-ready equipment, with nationwide delivery."" data-owner=""setSEOProperties""><meta property=""og:image"" content=""/sfsites/c/cms/delivery/media/MCAIHVVFHUJNEMDLZUF3D3CU7ZZM"" data-owner=""setSEOProperties""><meta property=""og:site_name"" content=""Sunbelt Rentals"" data-owner=""setSEOProperties""><meta name=""twitter:card"" content=""summary_large_image"" data-owner=""setSEOProperties""><meta name=""twitter:site"" content=""@sunbeltrentaluk"" data-owner=""setSEOProperties""><meta name=""twitter:title"" content=""Basildon - Wrexham Road"" data-owner=""setSEOProperties""><meta name=""twitter:description"" content=""Hire plant &amp; attachments from Sunbelt Rentals Basildon - Wrexham Road (SS15 6PX). Expert advice and job-ready equipment, with nationwide delivery."" data-owner=""setSEOProperties""><meta name=""twitter:image"" content=""/sfsites/c/cms/delivery/media/MCAIHVVFHUJNEMDLZUF3D3CU7ZZM"" data-owner=""setSEOProperties""><link rel=""canonical"" href=""https://www.sunbeltrentals.co.uk/depots/depot/131QH000000n1JRYAY/basildon-wrexham-road"" data-owner=""setSEOProperties""><meta name=""x-sfdc-rendered-at"" content=""2026-07-23T17:17:45.791384194Z""><meta name=""x-sfdc-render-time"" content=""3222""></head>"
2026-07-29T20-56-17Z,30490384560,"DagePage - PerpelxityBot","https://www.sunbeltrentals.co.uk/depots/depot/131QH000000n1JRYAY/basildon-wrexham-road",200,0.597736,PASS,"        </style><meta name=""description"" content=""Hire plant &amp; attachments from Sunbelt Rentals Basildon - Wrexham Road (SS15 6PX). Expert advice and job-ready equipment, with nationwide delivery."" data-owner=""setSEOProperties""><meta property=""og:type"" content=""website"" data-owner=""setSEOProperties""><meta property=""og:title"" content=""Basildon - Wrexham Road"" data-owner=""setSEOProperties""><meta property=""og:description"" content=""Hire plant &amp; attachments from Sunbelt Rentals Basildon - Wrexham Road (SS15 6PX). Expert advice and job-ready equipment, with nationwide delivery."" data-owner=""setSEOProperties""><meta property=""og:image"" content=""/sfsites/c/cms/delivery/media/MCAIHVVFHUJNEMDLZUF3D3CU7ZZM"" data-owner=""setSEOProperties""><meta property=""og:site_name"" content=""Sunbelt Rentals"" data-owner=""setSEOProperties""><meta name=""twitter:card"" content=""summary_large_image"" data-owner=""setSEOProperties""><meta name=""twitter:site"" content=""@sunbeltrentaluk"" data-owner=""setSEOProperties""><meta name=""twitter:title"" content=""Basildon - Wrexham Road"" data-owner=""setSEOProperties""><meta name=""twitter:description"" content=""Hire plant &amp; attachments from Sunbelt Rentals Basildon - Wrexham Road (SS15 6PX). Expert advice and job-ready equipment, with nationwide delivery."" data-owner=""setSEOProperties""><meta name=""twitter:image"" content=""/sfsites/c/cms/delivery/media/MCAIHVVFHUJNEMDLZUF3D3CU7ZZM"" data-owner=""setSEOProperties""><link rel=""canonical"" href=""https://www.sunbeltrentals.co.uk/depots/depot/131QH000000n1JRYAY/basildon-wrexham-road"" data-owner=""setSEOProperties""><meta name=""x-sfdc-rendered-at"" content=""2026-07-23T17:17:45.791384194Z""><meta name=""x-sfdc-render-time"" content=""3222""></head>"
